symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_%,cumulative_pnl,cum_max,drawdown
CGC,2023-09-14,2023-09-22,1.13,0.81,28,-9.04,-0.9,3098.299999999999,3126.2299999999987,-27.929999999999836
ARDX,2023-09-14,2023-09-22,4.45,3.84,22,-13.42,-1.34,3084.8799999999987,3126.2299999999987,-41.34999999999991
CGC,2023-09-19,2023-09-27,1.11,1.01,26,-2.6,-0.26,3082.279999999999,3126.2299999999987,-43.94999999999982
CDLX,2023-09-19,2023-09-27,15.85,14.01,4,-7.36,-0.74,3074.9199999999987,3126.2299999999987,-51.309999999999945
AFRM,2023-09-20,2023-09-28,23.04,20.21,4,-11.32,-1.13,3063.5999999999985,3126.2299999999987,-62.63000000000011
CGC,2023-09-20,2023-09-28,1.0,0.88,26,-3.12,-0.31,3060.4799999999987,3126.2299999999987,-65.75
AFRM,2023-09-21,2023-09-29,22.41,21.28,4,-4.52,-0.45,3055.9599999999987,3126.2299999999987,-70.26999999999998
BRNS,2023-10-10,2023-10-12,3.3,3.85,15,8.25,0.83,3064.2099999999987,3126.2299999999987,-62.01999999999998
BRNS,2023-10-17,2023-10-25,3.44,3.08,15,-5.4,-0.54,3058.8099999999986,3126.2299999999987,-67.42000000000007
ALXO,2023-10-18,2023-10-26,8.24,6.77,6,-8.82,-0.88,3049.9899999999984,3126.2299999999987,-76.24000000000024
ACXP,2023-10-25,2023-10-30,3.96,5.43,6,8.82,0.88,3058.8099999999986,3126.2299999999987,-67.42000000000007
ACXP,2023-10-26,2023-10-30,3.98,5.43,7,10.15,1.01,3068.9599999999987,3126.2299999999987,-57.26999999999998
ACXP,2023-10-24,2023-10-31,4.58,5.7,6,6.72,0.67,3075.6799999999985,3126.2299999999987,-50.55000000000018
CLLS,2023-11-08,2023-11-16,2.32,2.74,20,8.4,0.84,3084.0799999999986,3126.2299999999987,-42.15000000000009
ACLX,2023-11-29,2023-12-04,49.57,54.94,2,10.74,1.07,3094.8199999999983,3126.2299999999987,-31.41000000000031
ACLX,2023-11-30,2023-12-04,49.17,54.94,2,11.54,1.15,3106.3599999999983,3126.2299999999987,-19.870000000000346
AAOI,2023-12-01,2023-12-05,12.85,16.43,5,17.9,1.79,3124.2599999999984,3126.2299999999987,-1.9700000000002547
ANGH,2023-11-29,2023-12-07,2.05,1.85,17,-3.4,-0.34,3120.8599999999983,3126.2299999999987,-5.370000000000346
ANGH,2023-11-30,2023-12-08,2.12,1.41,18,-12.78,-1.28,3108.079999999998,3126.2299999999987,-18.150000000000546
CLLS,2023-12-01,2023-12-11,2.89,2.96,28,1.96,0.2,3110.039999999998,3126.2299999999987,-16.19000000000051
ALT,2023-12-12,2023-12-14,5.04,6.53,6,8.94,0.89,3118.979999999998,3126.2299999999987,-7.250000000000455
CLSK,2023-12-12,2023-12-14,8.54,10.43,6,11.34,1.13,3130.3199999999983,3130.3199999999983,0.0
BTBT,2023-12-12,2023-12-14,2.8,3.27,23,10.81,1.08,3141.1299999999983,3141.1299999999983,0.0
CLSK,2023-12-13,2023-12-15,8.51,10.74,7,15.6,1.56,3156.729999999998,3156.729999999998,0.0
CMND,2023-12-08,2023-12-18,3.65,2.73,6,-5.52,-0.55,3151.209999999998,3156.729999999998,-5.519999999999982
CMND,2023-12-12,2023-12-20,2.95,2.71,7,-1.68,-0.17,3149.5299999999984,3156.729999999998,-7.199999999999818
ARDX,2023-12-21,2023-12-26,5.76,6.38,17,10.54,1.05,3160.0699999999983,3160.0699999999983,0.0
ALXO,2023-12-21,2023-12-26,12.77,15.44,7,18.69,1.87,3178.7599999999984,3178.7599999999984,0.0
AFRM,2023-12-21,2023-12-26,44.14,49.35,1,5.21,0.52,3183.9699999999984,3183.9699999999984,0.0
BITF,2023-12-21,2023-12-26,2.64,2.92,22,6.05,0.6,3190.0199999999986,3190.0199999999986,0.0
AVDL,2023-12-15,2023-12-26,13.56,13.95,7,2.73,0.27,3192.7499999999986,3192.7499999999986,0.0
BITF,2023-12-20,2023-12-27,2.7,3.36,22,14.52,1.45,3207.2699999999986,3207.2699999999986,0.0
AVXL,2023-12-21,2023-12-27,8.58,9.42,10,8.4,0.84,3215.6699999999987,3215.6699999999987,0.0
AAOI,2023-12-21,2023-12-27,20.0,22.88,3,8.64,0.86,3224.3099999999986,3224.3099999999986,0.0
AVDL,2023-12-19,2023-12-28,13.44,14.45,7,7.07,0.71,3231.3799999999987,3231.3799999999987,0.0
ALEC,2023-12-21,2024-01-02,7.64,7.89,11,2.75,0.27,3234.1299999999987,3234.1299999999987,0.0
APLD,2024-01-03,2024-01-05,6.75,7.15,13,5.2,0.52,3239.3299999999986,3239.3299999999986,0.0
ALT,2024-01-03,2024-01-05,10.2,11.62,5,7.1,0.71,3246.4299999999985,3246.4299999999985,0.0
ALEC,2023-12-28,2024-01-08,7.71,7.48,12,-2.76,-0.28,3243.6699999999983,3246.4299999999985,-2.7600000000002183
CAN,2023-12-29,2024-01-09,2.73,2.31,17,-7.14,-0.71,3236.5299999999984,3246.4299999999985,-9.900000000000091
CERS,2024-01-03,2024-01-11,2.1,2.0,42,-4.2,-0.42,3232.3299999999986,3246.4299999999985,-14.099999999999909
CGC,2024-01-03,2024-01-11,4.65,4.5,11,-1.65,-0.17,3230.6799999999985,3246.4299999999985,-15.75
CENX,2024-01-03,2024-01-11,11.56,11.38,8,-1.44,-0.14,3229.2399999999984,3246.4299999999985,-17.190000000000055
ACAD,2024-01-03,2024-01-11,29.93,29.02,3,-2.73,-0.27,3226.5099999999984,3246.4299999999985,-19.920000000000073
BBIO,2024-01-03,2024-01-11,39.24,39.34,2,0.2,0.02,3226.709999999998,3246.4299999999985,-19.720000000000255
AUR,2024-01-03,2024-01-11,3.62,3.36,19,-4.94,-0.49,3221.769999999998,3246.4299999999985,-24.66000000000031
ANNX,2024-01-12,2024-01-18,4.17,4.67,15,7.5,0.75,3229.269999999998,3246.4299999999985,-17.16000000000031
ARBK,2024-01-09,2024-01-18,3.07,1.98,11,-11.99,-1.2,3217.2799999999984,3246.4299999999985,-29.15000000000009
ANNX,2024-01-10,2024-01-19,4.51,4.35,15,-2.4,-0.24,3214.8799999999983,3246.4299999999985,-31.550000000000182
ANY,2024-01-10,2024-01-19,2.57,1.8,14,-10.78,-1.08,3204.099999999998,3246.4299999999985,-42.33000000000038
ARBK,2024-01-10,2024-01-19,2.42,1.81,11,-6.71,-0.67,3197.389999999998,3246.4299999999985,-49.04000000000042
AXSM,2024-01-12,2024-01-23,83.76,91.48,1,7.72,0.77,3205.109999999998,3246.4299999999985,-41.32000000000062
BINI,2024-01-12,2024-01-23,11.98,7.8,3,-12.54,-1.25,3192.569999999998,3246.4299999999985,-53.86000000000058
CCCC,2024-01-17,2024-01-25,6.64,5.57,7,-7.49,-0.75,3185.079999999998,3246.4299999999985,-61.350000000000364
BINI,2024-01-17,2024-01-25,11.33,6.39,3,-14.82,-1.48,3170.259999999998,3246.4299999999985,-76.17000000000053
CCCC,2024-01-18,2024-01-26,6.39,5.75,7,-4.48,-0.45,3165.779999999998,3246.4299999999985,-80.65000000000055
CCCC,2024-01-19,2024-01-29,5.83,5.6,7,-1.61,-0.16,3164.169999999998,3246.4299999999985,-82.26000000000067
BFRG,2024-01-30,2024-02-07,5.74,4.75,6,-5.94,-0.59,3158.2299999999977,3246.4299999999985,-88.20000000000073
BFRG,2024-01-31,2024-02-08,5.22,4.52,6,-4.2,-0.42,3154.029999999998,3246.4299999999985,-92.40000000000055
ARQT,2024-02-07,2024-02-12,5.53,6.5,11,10.67,1.07,3164.699999999998,3246.4299999999985,-81.73000000000047
ARQT,2024-02-08,2024-02-12,5.54,6.5,11,10.56,1.06,3175.259999999998,3246.4299999999985,-71.17000000000053
BLBD,2024-02-09,2024-02-13,29.42,30.07,3,1.95,0.19,3177.2099999999978,3246.4299999999985,-69.22000000000071
ARQT,2024-02-09,2024-02-13,5.53,6.25,11,7.92,0.79,3185.129999999998,3246.4299999999985,-61.30000000000064
ARVN,2024-02-14,2024-02-16,46.34,51.22,2,9.75,0.98,3194.879999999998,3246.4299999999985,-51.55000000000064
ACET,2024-02-13,2024-02-22,3.03,2.69,19,-6.46,-0.65,3188.419999999998,3246.4299999999985,-58.01000000000067
ATXS,2024-02-14,2024-02-23,13.92,12.59,5,-6.65,-0.66,3181.7699999999977,3246.4299999999985,-64.66000000000076
ATXS,2024-02-15,2024-02-26,13.49,13.1,5,-1.95,-0.2,3179.819999999998,3246.4299999999985,-66.61000000000058
BEAM,2024-02-22,2024-02-26,30.81,33.85,3,9.12,0.91,3188.939999999998,3246.4299999999985,-57.49000000000069
ATXS,2024-02-16,2024-02-27,13.77,14.25,6,2.88,0.29,3191.819999999998,3246.4299999999985,-54.61000000000058
BMR,2024-02-16,2024-02-27,9.7,8.5,1,-1.2,-0.12,3190.619999999998,3246.4299999999985,-55.8100000000004
BITF,2024-02-22,2024-02-27,3.06,3.88,21,17.22,1.72,3207.839999999998,3246.4299999999985,-38.5900000000006
ALLO,2024-02-21,2024-02-28,4.51,5.11,20,12.0,1.2,3219.839999999998,3246.4299999999985,-26.5900000000006
ALLO,2024-02-22,2024-02-28,4.31,5.11,19,15.2,1.52,3235.0399999999977,3246.4299999999985,-11.390000000000782
APLT,2024-03-06,2024-03-11,5.98,5.95,8,-0.24,-0.02,3234.799999999998,3246.4299999999985,-11.630000000000564
AXTI,2024-03-01,2024-03-11,4.16,4.53,11,4.07,0.41,3238.869999999998,3246.4299999999985,-7.5600000000004
AGIO,2024-03-01,2024-03-11,31.35,31.44,3,0.27,0.03,3239.139999999998,3246.4299999999985,-7.290000000000418
BEAM,2024-03-01,2024-03-11,38.31,37.1,1,-1.21,-0.12,3237.929999999998,3246.4299999999985,-8.500000000000455
AGIO,2024-03-05,2024-03-13,31.2,30.31,3,-2.67,-0.27,3235.259999999998,3246.4299999999985,-11.170000000000528
BEAM,2024-03-05,2024-03-13,37.09,35.6,2,-2.98,-0.3,3232.279999999998,3246.4299999999985,-14.150000000000546
AGIO,2024-03-06,2024-03-14,30.43,29.82,3,-1.83,-0.18,3230.449999999998,3246.4299999999985,-15.980000000000473
BEAM,2024-03-06,2024-03-14,37.35,37.06,2,-0.58,-0.06,3229.869999999998,3246.4299999999985,-16.5600000000004
APLT,2024-03-07,2024-03-15,6.27,5.86,8,-3.28,-0.33,3226.589999999998,3246.4299999999985,-19.8400000000006
AGIO,2024-03-07,2024-03-15,30.84,29.4,3,-4.32,-0.43,3222.2699999999977,3246.4299999999985,-24.160000000000764
APM,2024-03-14,2024-03-18,4.2,7.1,3,8.7,0.87,3230.9699999999975,3246.4299999999985,-15.460000000000946
CDNA,2024-03-12,2024-03-20,10.97,9.8,7,-8.19,-0.82,3222.7799999999975,3246.4299999999985,-23.650000000001
AKRO,2024-03-12,2024-03-20,28.43,25.53,2,-5.8,-0.58,3216.9799999999973,3246.4299999999985,-29.450000000001182
APLT,2024-03-12,2024-03-20,6.15,6.21,8,0.48,0.05,3217.4599999999973,3246.4299999999985,-28.970000000001164
CCCC,2024-03-12,2024-03-20,10.31,8.54,7,-12.39,-1.24,3205.0699999999974,3246.4299999999985,-41.36000000000104
AHCO,2024-03-14,2024-03-21,10.05,11.03,9,8.82,0.88,3213.8899999999976,3246.4299999999985,-32.54000000000087
APGE,2024-03-15,2024-03-25,63.23,68.84,1,5.61,0.56,3219.4999999999977,3246.4299999999985,-26.930000000000746
CCCC,2024-03-15,2024-03-25,9.22,8.2,7,-7.14,-0.71,3212.359999999998,3246.4299999999985,-34.07000000000062
APGE,2024-03-19,2024-03-25,63.48,68.84,1,5.36,0.54,3217.719999999998,3246.4299999999985,-28.71000000000049
CELH,2024-03-19,2024-03-25,86.85,92.82,1,5.97,0.6,3223.689999999998,3246.4299999999985,-22.74000000000069
BZ,2024-03-19,2024-03-27,18.55,18.0,5,-2.75,-0.28,3220.939999999998,3246.4299999999985,-25.49000000000069
APGE,2024-03-26,2024-03-28,63.05,68.5,1,5.45,0.55,3226.3899999999976,3246.4299999999985,-20.040000000000873
CART,2024-03-27,2024-04-01,35.44,37.36,2,3.84,0.38,3230.2299999999977,3246.4299999999985,-16.200000000000728
AQST,2024-03-21,2024-04-01,4.37,4.29,10,-0.8,-0.08,3229.4299999999976,3246.4299999999985,-17.00000000000091
AISP,2024-03-21,2024-04-01,10.0,6.57,3,-10.29,-1.03,3219.1399999999976,3246.4299999999985,-27.290000000000873
APM,2024-03-26,2024-04-01,7.54,9.48,3,5.82,0.58,3224.9599999999978,3246.4299999999985,-21.47000000000071
AQST,2024-03-22,2024-04-02,4.25,4.06,10,-1.9,-0.19,3223.0599999999977,3246.4299999999985,-23.3700000000008
BZ,2024-03-22,2024-04-02,18.22,18.57,5,1.75,0.18,3224.8099999999977,3246.4299999999985,-21.6200000000008
AISP,2024-03-22,2024-04-02,8.41,7.78,3,-1.89,-0.19,3222.919999999998,3246.4299999999985,-23.510000000000673
CGC,2024-04-02,2024-04-04,7.3,10.3,5,15.0,1.5,3237.919999999998,3246.4299999999985,-8.510000000000673
CDLX,2024-03-27,2024-04-05,13.19,13.47,2,0.56,0.06,3238.4799999999977,3246.4299999999985,-7.950000000000728
CART,2024-03-28,2024-04-05,35.98,37.6,2,3.24,0.32,3241.7199999999975,3246.4299999999985,-4.710000000000946
CIFR,2024-04-02,2024-04-10,4.73,3.97,12,-9.12,-0.91,3232.5999999999976,3246.4299999999985,-13.830000000000837
AMTX,2024-04-02,2024-04-10,5.34,4.58,9,-6.84,-0.68,3225.7599999999975,3246.4299999999985,-20.670000000000982
AMTX,2024-04-03,2024-04-11,5.31,4.48,10,-8.3,-0.83,3217.4599999999973,3246.4299999999985,-28.970000000001164
AIOT,2024-04-04,2024-04-12,4.61,4.25,15,-5.4,-0.54,3212.059999999997,3246.4299999999985,-34.370000000001255
AMTX,2024-04-04,2024-04-12,5.25,4.4,10,-8.5,-0.85,3203.559999999997,3246.4299999999985,-42.870000000001255
AIOT,2024-04-05,2024-04-15,4.43,4.18,15,-3.75,-0.38,3199.809999999997,3246.4299999999985,-46.620000000001255
APM,2024-04-09,2024-04-17,8.27,7.62,4,-2.6,-0.26,3197.2099999999973,3246.4299999999985,-49.220000000001164
AVTX,2024-04-09,2024-04-17,13.76,15.62,1,1.86,0.19,3199.0699999999974,3246.4299999999985,-47.36000000000104
ATOS,2024-04-09,2024-04-17,1.7,1.54,26,-4.16,-0.42,3194.9099999999976,3246.4299999999985,-51.52000000000089
ACB,2024-04-10,2024-04-18,6.16,5.7,6,-2.76,-0.28,3192.1499999999974,3246.4299999999985,-54.28000000000111
CGC,2024-04-11,2024-04-19,8.85,7.45,4,-5.6,-0.56,3186.5499999999975,3246.4299999999985,-59.88000000000102
ACB,2024-04-16,2024-04-24,6.09,7.3,6,7.26,0.73,3193.8099999999977,3246.4299999999985,-52.6200000000008
CADL,2024-04-16,2024-04-24,5.65,6.04,5,1.95,0.19,3195.7599999999975,3246.4299999999985,-50.67000000000098
ACB,2024-04-17,2024-04-24,5.72,7.3,6,9.48,0.95,3205.2399999999975,3246.4299999999985,-41.190000000000964
CADL,2024-04-17,2024-04-25,5.71,5.9,5,0.95,0.1,3206.1899999999973,3246.4299999999985,-40.240000000001146
CADL,2024-04-18,2024-04-26,5.28,6.51,5,6.15,0.61,3212.3399999999974,3246.4299999999985,-34.090000000001055
CADL,2024-04-19,2024-04-29,5.3,6.43,5,5.65,0.56,3217.9899999999975,3246.4299999999985,-28.440000000000964
ACRV,2024-04-23,2024-05-01,9.22,9.09,5,-0.65,-0.07,3217.3399999999974,3246.4299999999985,-29.090000000001055
BOF,2024-05-03,2024-05-13,2.16,1.92,14,-3.36,-0.34,3213.9799999999973,3246.4299999999985,-32.45000000000118
AGIO,2024-05-08,2024-05-14,31.82,33.55,3,5.19,0.52,3219.1699999999973,3246.4299999999985,-27.260000000001128
AMRX,2024-05-10,2024-05-14,6.28,6.72,15,6.6,0.66,3225.7699999999973,3246.4299999999985,-20.66000000000122
AGIO,2024-05-07,2024-05-15,32.22,34.49,3,6.81,0.68,3232.579999999997,3246.4299999999985,-13.850000000001273
BOF,2024-05-08,2024-05-16,2.16,1.83,17,-5.61,-0.56,3226.969999999997,3246.4299999999985,-19.4600000000014
BENF,2024-05-09,2024-05-17,4.61,3.98,3,-1.89,-0.19,3225.079999999997,3246.4299999999985,-21.350000000001273
CGEM,2024-05-09,2024-05-17,26.89,23.76,3,-9.39,-0.94,3215.6899999999973,3246.4299999999985,-30.740000000001146
CLYM,2024-05-10,2024-05-20,8.68,8.48,5,-1.0,-0.1,3214.6899999999973,3246.4299999999985,-31.740000000001146
BENF,2024-05-10,2024-05-20,4.69,3.81,3,-2.64,-0.26,3212.0499999999975,3246.4299999999985,-34.38000000000102
CGEM,2024-05-10,2024-05-20,26.35,23.17,3,-9.54,-0.95,3202.5099999999975,3246.4299999999985,-43.92000000000098
CLYM,2024-05-14,2024-05-22,8.16,7.88,5,-1.4,-0.14,3201.1099999999974,3246.4299999999985,-45.32000000000107
CLYM,2024-05-15,2024-05-23,7.94,7.76,5,-0.9,-0.09,3200.2099999999973,3246.4299999999985,-46.220000000001164
BENF,2024-05-15,2024-05-23,4.52,3.39,4,-4.52,-0.45,3195.6899999999973,3246.4299999999985,-50.740000000001146
BENF,2024-05-16,2024-05-24,4.07,3.09,4,-3.92,-0.39,3191.7699999999973,3246.4299999999985,-54.66000000000122
BENF,2024-05-17,2024-05-28,3.88,3.29,5,-2.95,-0.29,3188.8199999999974,3246.4299999999985,-57.61000000000104
ALHC,2024-05-24,2024-05-29,6.85,7.39,14,7.56,0.76,3196.3799999999974,3246.4299999999985,-50.05000000000109
ASTS,2024-05-24,2024-05-29,4.02,6.17,10,21.5,2.15,3217.8799999999974,3246.4299999999985,-28.55000000000109
CADL,2024-05-23,2024-06-03,10.26,8.99,4,-5.08,-0.51,3212.7999999999975,3246.4299999999985,-33.63000000000102
BCRX,2024-05-24,2024-06-04,6.14,6.77,14,8.82,0.88,3221.6199999999976,3246.4299999999985,-24.810000000000855
CDNA,2024-05-30,2024-06-06,13.05,14.71,5,8.3,0.83,3229.919999999998,3246.4299999999985,-16.510000000000673
ASPI,2024-05-30,2024-06-07,4.99,4.22,14,-10.78,-1.08,3219.1399999999976,3246.4299999999985,-27.290000000000873
BLBD,2024-06-05,2024-06-07,52.54,56.66,1,4.12,0.41,3223.2599999999975,3246.4299999999985,-23.170000000000982
BZFD,2024-06-04,2024-06-12,2.67,2.46,18,-3.78,-0.38,3219.4799999999973,3246.4299999999985,-26.950000000001182
ASTS,2024-06-11,2024-06-13,8.23,9.89,6,9.96,1.0,3229.4399999999973,3246.4299999999985,-16.990000000001146
BZFD,2024-06-05,2024-06-13,2.61,2.46,19,-2.85,-0.28,3226.5899999999974,3246.4299999999985,-19.840000000001055
ABUS,2024-06-11,2024-06-13,3.05,3.25,32,6.4,0.64,3232.9899999999975,3246.4299999999985,-13.440000000000964
BZFD,2024-06-06,2024-06-14,2.48,2.28,20,-4.0,-0.4,3228.9899999999975,3246.4299999999985,-17.440000000000964
ABUS,2024-06-07,2024-06-17,3.24,3.15,30,-2.7,-0.27,3226.2899999999977,3246.4299999999985,-20.140000000000782
AGEN,2024-06-07,2024-06-17,16.06,15.25,3,-2.43,-0.24,3223.859999999998,3246.4299999999985,-22.57000000000062
BZFD,2024-06-07,2024-06-17,2.44,2.35,21,-1.89,-0.19,3221.969999999998,3246.4299999999985,-24.46000000000049
CCLD,2024-06-11,2024-06-20,3.11,1.89,16,-19.52,-1.95,3202.449999999998,3246.4299999999985,-43.98000000000047
ACIU,2024-06-11,2024-06-20,4.37,4.05,18,-5.76,-0.58,3196.689999999998,3246.4299999999985,-49.74000000000069
AGEN,2024-06-14,2024-06-25,15.52,15.19,4,-1.32,-0.13,3195.3699999999976,3246.4299999999985,-51.060000000000855
AAPU,2024-06-21,2024-06-27,27.46,29.64,3,6.55,0.66,3201.919999999998,3246.4299999999985,-44.51000000000067
ASTS,2024-06-25,2024-06-27,10.02,10.92,6,5.4,0.54,3207.319999999998,3246.4299999999985,-39.11000000000058
AMSC,2024-06-25,2024-06-28,22.51,24.57,4,8.24,0.82,3215.5599999999977,3246.4299999999985,-30.8700000000008
AMSC,2024-06-21,2024-07-01,23.76,23.57,4,-0.76,-0.08,3214.7999999999975,3246.4299999999985,-31.63000000000102
BRTX,2024-06-27,2024-07-08,1.96,1.93,27,-0.81,-0.08,3213.9899999999975,3246.4299999999985,-32.440000000000964
BRTX,2024-06-28,2024-07-09,1.78,1.87,27,2.43,0.24,3216.4199999999973,3246.4299999999985,-30.010000000001128
BRTX,2024-07-02,2024-07-11,1.92,1.78,28,-3.92,-0.39,3212.4999999999973,3246.4299999999985,-33.9300000000012
APLD,2024-07-10,2024-07-15,5.31,6.44,8,9.04,0.9,3221.5399999999972,3246.4299999999985,-24.890000000001237
CMND,2024-07-11,2024-07-15,1.51,1.73,38,8.36,0.84,3229.8999999999974,3246.4299999999985,-16.53000000000111
CMND,2024-07-10,2024-07-16,1.53,2.12,37,21.83,2.18,3251.7299999999973,3251.7299999999973,0.0
APLD,2024-07-11,2024-07-16,5.68,6.74,8,8.48,0.85,3260.2099999999973,3260.2099999999973,0.0
CMND,2024-07-18,2024-07-26,1.71,1.67,28,-1.12,-0.11,3259.0899999999974,3260.2099999999973,-1.1199999999998909
CMND,2024-07-19,2024-07-29,1.66,1.75,30,2.7,0.27,3261.7899999999972,3261.7899999999972,0.0
CMND,2024-07-25,2024-07-29,1.61,1.75,38,5.32,0.53,3267.1099999999974,3267.1099999999974,0.0
CMND,2024-07-23,2024-07-30,1.62,1.84,33,7.26,0.73,3274.3699999999976,3274.3699999999976,0.0
CMND,2024-07-24,2024-07-30,1.61,1.84,35,8.05,0.8,3282.419999999998,3282.419999999998,0.0
AEHR,2024-07-25,2024-07-30,16.53,18.55,4,8.08,0.81,3290.4999999999977,3290.4999999999977,0.0
AUR,2024-07-23,2024-07-31,4.07,4.02,17,-0.85,-0.09,3289.649999999998,3290.4999999999977,-0.849999999999909
AEHR,2024-07-26,2024-07-31,17.13,18.85,4,6.88,0.69,3296.529999999998,3296.529999999998,0.0
AEHR,2024-07-24,2024-08-01,17.52,18.71,4,4.76,0.48,3301.289999999998,3301.289999999998,0.0
AUR,2024-07-25,2024-08-02,4.02,3.75,17,-4.59,-0.46,3296.699999999998,3301.289999999998,-4.5900000000001455
BCRX,2024-07-31,2024-08-06,7.18,7.6,13,5.46,0.55,3302.159999999998,3302.159999999998,0.0
BCRX,2024-07-30,2024-08-07,7.29,8.0,13,9.23,0.92,3311.389999999998,3311.389999999998,0.0
AVXL,2024-07-31,2024-08-07,6.12,7.0,12,10.56,1.06,3321.949999999998,3321.949999999998,0.0
ALEC,2024-07-30,2024-08-07,6.17,5.17,16,-16.0,-1.6,3305.949999999998,3321.949999999998,-16.0
ALEC,2024-07-31,2024-08-08,6.07,5.5,16,-9.12,-0.91,3296.829999999998,3321.949999999998,-25.11999999999989
AEHR,2024-08-02,2024-08-12,16.05,13.25,4,-11.2,-1.12,3285.6299999999983,3321.949999999998,-36.31999999999971
CDNA,2024-08-23,2024-09-03,30.03,30.25,3,0.66,0.07,3286.289999999998,3321.949999999998,-35.659999999999854
APPS,2024-08-23,2024-09-03,3.5,3.14,15,-5.4,-0.54,3280.889999999998,3321.949999999998,-41.059999999999945
ADMA,2024-08-23,2024-09-03,16.97,17.31,5,1.7,0.17,3282.589999999998,3321.949999999998,-39.36000000000013
CING,2024-08-27,2024-09-05,9.96,6.5,2,-6.92,-0.69,3275.669999999998,3321.949999999998,-46.2800000000002
ADMA,2024-08-27,2024-09-05,16.94,16.79,5,-0.75,-0.08,3274.919999999998,3321.949999999998,-47.0300000000002
APPS,2024-08-27,2024-09-05,3.6,2.82,15,-11.7,-1.17,3263.219999999998,3321.949999999998,-58.73000000000002
AUPH,2024-09-04,2024-09-06,6.48,6.93,15,6.75,0.67,3269.969999999998,3321.949999999998,-51.98000000000002
ADMA,2024-08-28,2024-09-06,16.83,16.73,5,-0.5,-0.05,3269.469999999998,3321.949999999998,-52.48000000000002
ASTS,2024-08-28,2024-09-06,30.18,28.71,1,-1.47,-0.15,3267.999999999998,3321.949999999998,-53.94999999999982
CING,2024-08-28,2024-09-06,9.58,6.02,2,-7.12,-0.71,3260.8799999999983,3321.949999999998,-61.06999999999971
CLOV,2024-08-28,2024-09-06,3.1,2.66,20,-8.8,-0.88,3252.079999999998,3321.949999999998,-69.86999999999989
AUPH,2024-09-10,2024-09-16,6.66,7.1,15,6.6,0.66,3258.679999999998,3321.949999999998,-63.26999999999998
CLDX,2024-09-10,2024-09-16,41.01,44.24,2,6.46,0.65,3265.139999999998,3321.949999999998,-56.809999999999945
AUPH,2024-09-11,2024-09-16,6.36,7.1,15,11.1,1.11,3276.239999999998,3321.949999999998,-45.710000000000036
CLDX,2024-09-11,2024-09-16,40.78,44.24,2,6.92,0.69,3283.159999999998,3321.949999999998,-38.789999999999964
ATRC,2024-09-17,2024-09-19,26.48,28.6,3,6.36,0.64,3289.519999999998,3321.949999999998,-32.429999999999836
BOF,2024-09-11,2024-09-19,2.31,2.04,11,-2.97,-0.3,3286.5499999999984,3321.949999999998,-35.399999999999636
ASST,2024-09-11,2024-09-19,2.25,1.62,11,-6.93,-0.69,3279.6199999999985,3321.949999999998,-42.32999999999947
BOF,2024-09-12,2024-09-20,1.97,2.12,11,1.65,0.17,3281.2699999999986,3321.949999999998,-40.67999999999938
ASST,2024-09-12,2024-09-20,2.02,1.56,11,-5.06,-0.51,3276.2099999999987,3321.949999999998,-45.73999999999933
BOF,2024-09-13,2024-09-23,2.13,2.34,11,2.31,0.23,3278.5199999999986,3321.949999999998,-43.42999999999938
BOF,2024-09-17,2024-09-25,2.04,2.12,13,1.04,0.1,3279.5599999999986,3321.949999999998,-42.38999999999942
ATPC,2024-09-20,2024-09-30,1.86,1.92,15,0.9,0.09,3280.4599999999987,3321.949999999998,-41.48999999999933
ATRC,2024-09-26,2024-10-04,27.72,27.73,3,0.03,0.0,3280.489999999999,3321.949999999998,-41.45999999999913
ATRC,2024-09-27,2024-10-07,27.57,27.77,3,0.6,0.06,3281.089999999999,3321.949999999998,-40.85999999999922
AMLX,2024-10-04,2024-10-08,2.85,3.08,33,7.59,0.76,3288.679999999999,3321.949999999998,-33.26999999999907
AMLX,2024-10-02,2024-10-09,2.97,3.27,31,9.3,0.93,3297.979999999999,3321.949999999998,-23.96999999999889
AMLX,2024-10-03,2024-10-09,2.94,3.27,32,10.56,1.06,3308.539999999999,3321.949999999998,-13.409999999998945
CAPR,2024-10-10,2024-10-15,16.79,19.23,2,4.88,0.49,3313.419999999999,3321.949999999998,-8.529999999998836
CAPR,2024-10-11,2024-10-15,16.63,19.23,2,5.2,0.52,3318.619999999999,3321.949999999998,-3.3299999999990177
API,2024-10-08,2024-10-16,3.95,2.81,11,-12.54,-1.25,3306.079999999999,3321.949999999998,-15.869999999998981
API,2024-10-09,2024-10-17,3.66,2.78,11,-9.68,-0.97,3296.399999999999,3321.949999999998,-25.549999999998818
BMEA,2024-10-15,2024-10-17,10.1,11.53,7,10.01,1.0,3306.4099999999994,3321.949999999998,-15.5399999999986
API,2024-10-10,2024-10-18,3.02,2.91,11,-1.23,-0.12,3305.1799999999994,3321.949999999998,-16.769999999998618
ALAB,2024-10-16,2024-10-18,60.6,66.75,1,6.15,0.61,3311.3299999999995,3321.949999999998,-10.619999999998527
ATGL,2024-10-11,2024-10-21,6.0,6.64,5,3.2,0.32,3314.5299999999993,3321.949999999998,-7.4199999999987085
ATGL,2024-10-17,2024-10-21,5.59,6.64,7,7.35,0.73,3321.879999999999,3321.949999999998,-0.06999999999879947
